,military,JJ,O
,forces,NNS,O
,overran,VBD,O
,the,DT,O
,city,NN,O
,of,IN,O
,Arbil,NNP,B-LOC
,",",",",O
,which,WDT,O
,has,VBZ,O
,been,VBN,O
,held,VBN,O
,since,IN,O
,1994,CD,O
,by,IN,O
,Kurdish,JJ,B-MISC
,rebels,NNS,O
,who,WP,O
,Baghdad,NNP,B-LOC
,says,VBZ,O
,are,VBP,O
,backed,VBN,O
,by,IN,O
,Iran,NNP,B-LOC
,.,.,O
Sentence: 3144,There,EX,O
,were,VBD,O
,unconfirmed,JJ,O
,reports,NNS,O
,that,IN,O
,Iran,NNP,B-LOC
,had,VBD,O
,sent,VBN,O
,troops,NNS,O
,into,IN,O
,northern,JJ,O
,Iraq,NNP,B-LOC
,in,IN,O
,response,NN,O
,to,TO,O
,Iraq,NNP,B-LOC
,'s,POS,O
,attack,NN,O
,.,.,O
Sentence: 3145,U.S.,NNP,B-LOC
,plans,NNS,O
,rely,VB,O
,heavily,RB,O
,on,IN,O
,U.S.,NNP,B-LOC
,air,NN,O
,attacks,NNS,O
,on,IN,O
,Iraqi,JJ,B-MISC
,forces,NNS,O
,",",",",O
,but,CC,O
,there,EX,O
,are,VBP,O
,also,RB,O
,"23,000",CD,O
,U.S.,NNP,B-LOC
,troops,NNS,O
,in,IN,O
,the,DT,O
,region,NN,O
,",",",",O
,according,VBG,O
,to,TO,O
,defense,NN,O
,officials,NNS,O
,.,.,O
Sentence: 3146,In,IN,O
,addition,NN,O
,to,TO,O
,the,DT,O
,158,CD,O
,F,NN,B-MISC
,/,SYM,I-MISC
,A-18,NN,I-MISC
,",",",",O
,F-14,NN,B-MISC
,and,CC,O
,other,JJ,O
,fighter,NN,O
,planes,NNS,O
,on,IN,O
,the,DT,O
,aircraft,NN,O
,carriers,NNS,O
,Vinson,NNP,B-MISC
,and,CC,O
,Enterprise,NNP,B-MISC
,",",",",O
,the,DT,O
,Air,NNP,B-ORG
,Force,NNP,I-ORG
,air,NN,O
,expeditionary,JJ,O
,force,NN,O
,of,IN,O
,30,CD,O
,to,TO,O
,40,CD,O
,F-15,NN,B-MISC
,and,CC,O
,F-16,NNP,B-MISC
,fighter,NN,O
,planes,NNS,O
,and,CC,O
,fuel,NN,O
,tankers,NNS,O
,is,VBZ,O
,ready,JJ,O
,to,TO,O
,fly,VB,O
,from,IN,O
,three,CD,O
,U.S.,NNP,B-LOC
,bases,VBZ,O
,in,IN,O
,the,DT,O
,United,NNP,B-LOC
,States,NNPS,I-LOC
,",",",",O
,they,PRP,O
,said,VBD,O
,.,.,O
Sentence: 3147,The,DT,O
,expeditionary,JJ,O
,force,NN,O
,would,MD,O
,include,VB,O
,nearly,RB,O
,"1,000",CD,O
,Air,NNP,B-ORG
,Force,NNP,I-ORG
,personnel,NNS,O
,in,IN,O
,ground,NN,O
,and,CC,O
,support,NN,O
,crews,NNS,O
,",",",",O
,they,PRP,O
,said,VBD,O
,.,.,O
Sentence: 3148,The,DT,O
,"23,000",CD,O
,U.S.,NNP,B-LOC
,military,NN,O
,people,NNS,O
,already,RB,O
,in,IN,O
,the,DT,O
,Gulf,NNP,B-LOC
,consist,VBP,O
,of,IN,O
,"15,000",CD,O
,sailors,NNS,O
,and,CC,O
,Marines,NNPS,B-MISC
,",",",",O
,"6,000",CD,O
,U.S.,NNP,B-LOC
,servicemen,NNS,O
,based,VBN,O
,primarily,RB,O
,in,IN,O
,Saudi,NNP,B-LOC
,Arabia,NNP,I-LOC
,and,CC,O
,"2,000",CD,O
,U.S.,NNP,B-LOC
,troops,NNS,O
,in,IN,O
,the,DT,O
,area,NN,O
,for,IN,O
,military,JJ,O
,exercises,NNS,O
,.,.,O
Sentence: 3149,Most,JJS,O
,of,IN,O
,the,DT,O
,Marines,NNPS,B-MISC
,are,VBP,O
,on,IN,O
,three,CD,O
,ships,NNS,O
,in,IN,O
,the,DT,O
,Tarawa,NNP,B-ORG
,Amphibious,NNP,I-ORG
,Readiness,NN,I-ORG
,Group,NNP,I-ORG
,.,.,O
Sentence: 3150,The,DT,O
,Carl,NNP,B-MISC
,Vinson,NNP,I-MISC
,leads,VBZ,O
,a,DT,O
,battle,NN,O
,group,NN,O
,that,WDT,O
,includes,VBZ,O
,seven,CD,O
,other,JJ,O
,ships,NNS,O
,",",",",O
,and,CC,O
,there,EX,O
,are,VBP,O
,nine,CD,O
,other,JJ,O
,U.S.,NNP,B-LOC
,ships,NNS,O
,in,IN,O
,the,DT,O
,Gulf,NN,B-LOC
,for,IN,O
,a,DT,O
,total,NN,O
,of,IN,O
,20,CD,O
,.,.,O
Sentence: 3151,Two,CD,O
,missing,JJ,O
,Belgian,JJ,B-MISC
,teenagers,NNS,O
,found,VBD,O
,unharmed,JJ,O
,.,.,O
Sentence: 3152,BRUSSELS,NNP,B-LOC
,1996-08-31,NNP,O
Sentence: 3153,Two,CD,O
,Belgian,JJ,B-MISC
,teenage,JJ,O
,girls,NNS,O
,missing,VBG,O
,since,IN,O
,Thursday,NNP,O
,have,VBP,O
,been,VBN,O
,found,VBN,O
,unharmed,JJ,O
,",",",",O
,police,NNS,O
,said,VBD,O
,on,IN,O
,Saturday,NNP,O
,.,.,O
Sentence: 3154,"""","""",O
,The,DT,O
,girls,NNS,O
,",",",",O
,Rachel,NNP,B-PER
,and,CC,O
,Severine,NNP,B-PER
,",",",",O
,have,VBP,O
,been,VBN,O
,found,VBN,O
,.,.,O
Sentence: 3155,They,PRP,O
,are,VBP,O
,unharmed,JJ,O
,",",",",O
,"""","""",O
,a,DT,O
,police,NN,O
,official,NN,O
,in,IN,O
,Liege,NNP,B-LOC
,said,VBD,O
,.,.,O
Sentence: 3156,He,PRP,O
,declined,VBD,O
,to,TO,O
,say,VB,O
,whether,IN,O
,the,DT,O
,girls,NNS,O
,had,VBD,O
,been,VBN,O
,kidnapped,VBN,O
,or,CC,O
,whether,IN,O
,they,PRP,O
,had,VBD,O
,gone,VBN,O
,away,RB,O
,of,IN,O
,their,PRP$,O
,own,JJ,O
,accord,NN,O
,.,.,O
Sentence: 3157,Late,JJ,O
,on,IN,O
,Friday,NNP,O
,",",",",O
,the,DT,O
,two,CD,O
,girls,NNS,O
,--,:,O
,Rachel,NNP,B-PER
,Legeard,NNP,I-PER
,",",",",O
,18,CD,O
,",",",",O
,and,CC,O
,Severine,NNP,B-PER
,Potty,NNP,I-PER
,",",",",O
,19,CD,O
,--,:,O
,were,VBD,O
,reported,VBN,O
,missing,VBG,O
,after,IN,O
,failing,VBG,O
,to,TO,O
,return,VB,O
,home,NN,O
,from,IN,O
,a,DT,O
,shopping,NN,O
,trip,NN,O
,to,TO,O
,the,DT,O
,eastern,JJ,O
,town,NN,O
,of,IN,O
,Liege,NNP,B-LOC
,on,IN,O
,Thursday,NNP,O
,.,.,O
Sentence: 3158,Earlier,RBR,O
,",",",",O
,police,NNS,O
,declined,VBD,O
,to,TO,O
,comment,VB,O
,on,IN,O
,whether,IN,O
,it,PRP,O
,suspected,VBD,O
,a,DT,O
,link,NN,O
,with,IN,O
,the,DT,O
,Marc,NNP,B-PER
,Dutroux,NNP,I-PER
,case,NN,O
,",",",",O
,the,DT,O
,paedophile,NN,O
,kidnap,VB,O
,",",",",O
,sex,NN,O
,abuse,NN,O
,and,CC,O
,murder,NN,O
,scandal,NN,O
,which,WDT,O
,has,VBZ,O
,rocked,VBN,O
,Belgium,NNP,B-LOC
,in,IN,O
,the,DT,O
,past,JJ,O
,two,CD,O
,weeks,NNS,O
,.,.,O
Sentence: 3159,Algeria,NN,B-LOC
,restaurant,NN,O
,bomb,NN,O
,kills,VBZ,O
,seven,CD,O
,-,:,O
,newSpaper,RBR,O
,.,.,O
Sentence: 3160,PARIS,NNP,B-LOC
,1996-08-31,NNP,O
Sentence: 3161,A,DT,O
,bomb,NN,O
,explosion,NN,O
,in,IN,O
,a,DT,O
,restaurant,NN,O
,west,NN,O
,of,IN,O
,Algiers,NNP,B-LOC
,on,IN,O
,Friday,NNP,O
,killed,VBD,O
,seven,CD,O
,people,NNS,O
,",",",",O
,an,DT,O
,Algerian,JJ,B-MISC
,newspaper,NN,O
,said,VBD,O
,on,IN,O
,Saturday,NNP,O
,.,.,O
Sentence: 3162,Algerian,JJ,B-MISC
,security,NN,O
,forces,NNS,O
,said,VBD,O
,in,IN,O
,a,DT,O
,statement,NN,O
,that,IN,O
,two,CD,O
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,and,CC,O
,six,CD,O
,were,VBD,O
,wounded,VBN,O
,when,WRB,O
,a,DT,O
,home-made,JJ,O
,bomb,NN,O
,ripped,VBD,O
,through,IN,O
,a,DT,O
,restaurant,NN,O
,in,IN,O
,the,DT,O
,coastal,JJ,O
,town,NN,O
,of,IN,O
,Staoueli,NNP,B-LOC
,.,.,O
Sentence: 3163,But,CC,O
,Le,NNP,B-ORG
,Matin,NNP,I-ORG
,newspaper,NN,O
,",",",",O
,quoting,VBG,O
,witnesses,NNS,O
,",",",",O
,said,VBD,O
,the,DT,O
,bomb,NN,O
,killed,VBD,O
,seven,CD,O
,people,NNS,O
,and,CC,O
,wounded,VBN,O
,20,CD,O
,.,.,O
Sentence: 3164,Liberte,JJ,B-ORG
,newspaper,NN,O
,said,VBD,O
,the,DT,O
,bomb,NN,O
,was,VBD,O
,hidden,VBN,O
,in,IN,O
,a,DT,O
,bag,NN,O
,in,IN,O
,front,NN,O
,of,IN,O
,the,DT,O
,restaurant,NN,O
,and,CC,O
,that,IN,O
,a,DT,O
,booby-trapped,JJ,O
,car,NN,O
,was,VBD,O
,defused,VBN,O
,near,IN,O
,the,DT,O
,restaurant,NN,O
,shortly,RB,O
,before,IN,O
,the,DT,O
,bomb,NN,O
,went,VBD,O
,off,RP,O
,.,.,O
Sentence: 3165,A,DT,O
,week,NN,O
,ago,RB,O
,a,DT,O
,home-made,JJ,O
,bomb,NN,O
,exploded,VBN,O
,in,IN,O
,a,DT,O
,market,NN,O
,in,IN,O
,the,DT,O
,western,JJ,O
,coastal,JJ,O
,town,NN,O
,of,IN,O
,Bou,NNP,B-LOC
,Haroun,NNP,I-LOC
,",",",",O
,65,CD,O
,km,NN,O
,(,(,O
,40,CD,O
,miles,NNS,O
,),),O
,from,IN,O
,Algiers,NNP,B-LOC
,.,.,O
Sentence: 3166,Newspapers,NNS,O
,said,VBD,O
,it,PRP,O
,killed,VBD,O
,two,CD,O
,women,NNS,O
,and,CC,O
,five,CD,O
,children,NNS,O
,.,.,O
Sentence: 3167,Algerian,JJ,B-MISC
,newspapers,NNS,O
,quoted,VBD,O
,the,DT,O
,Human,NNP,B-ORG
,Rights,NNP,I-ORG
,National,NNP,I-ORG
,Observatory,NNP,I-ORG
,(,(,O
,ONDH,NNP,B-ORG
,),),O
,",",",",O
,a,DT,O
,government-appointed,JJ,O
,watchdog,NN,O
,",",",",O
,as,IN,O
,saying,VBG,O
,earlier,RBR,O
,in,IN,O
,August,NNP,O
,that,IN,O
,about,RB,O
,"1,400",CD,O
,civilians,NNS,O
,had,VBD,O
,been,VBN,O
,killed,VBN,O
,in,IN,O
,bomb,NN,O
,attacks,NNS,O
,blamed,VBN,O
,on,IN,O
,Moslem,NNP,B-MISC
,guerrillas,NNS,O
,in,IN,O
,the,DT,O
,past,JJ,O
,two,CD,O
,years,NNS,O
,.,.,O
Sentence: 3168,An,DT,O
,estimated,VBN,O
,"50,000",CD,O
,people,NNS,O
,have,VBP,O
,died,VBN,O
,in,IN,O
,Algeria,NNP,B-LOC
,'s,POS,O
,violence,NN,O
,pitting,VBG,O
,Moslem,NNP,B-MISC
,rebels,NNS,O
,against,IN,O
,government,NN,O
,forces,NNS,O
,since,IN,O
,early,JJ,O
,1992,CD,O
,when,WRB,O
,the,DT,O
,authorities,NNS,O
,cancelled,VBD,O
,a,DT,O
,general,JJ,O
,election,NN,O
,in,IN,O
,which,WDT,O
,radical,JJ,O
,Islamists,NNS,B-MISC
,had,VBD,O
,taken,VBN,O
,a,DT,O
,commanding,JJ,O
,lead,NN,O
,.,.,O
Sentence: 3169,Iran,NNP,B-LOC
,agents,NNS,O
,stormed,VBD,O
,German,JJ,B-MISC
,diplomat,NN,O
,'s,POS,O
,home,NN,O
,--,:,O
,Bonn,NNP,B-LOC
,.,.,O
Sentence: 3170,BONN,NN,B-LOC
,1996-08-31,CD,O
Sentence: 3171,Iranian,JJ,B-MISC
,security,NN,O
,forces,NNS,O
,burst,VBD,O
,into,IN,O
,the,DT,O
,home,NN,O
,of,IN,O
,a,DT,O
,German,JJ,B-MISC
,cultural,JJ,O
,attache,NN,O
,in,IN,O
,Tehran,NNP,B-LOC
,a,DT,O
,month,NN,O
,ago,RB,O
,and,CC,O
,seized,VBD,O
,his,PRP$,O
,guests,NNS,O
,for,IN,O
,questioning,VBG,O
,",",",",O
,Bonn,NNP,B-LOC
,'s,POS,O
,foreign,JJ,O
,ministry,NN,O
,said,VBD,O
,on,IN,O
,Saturday,NNP,O
,.,.,O
Sentence: 3172,A,DT,O
,spokesman,NN,O
,said,VBD,O
,he,PRP,O
,could,MD,O
,substantially,RB,O
,confirm,VB,O
,a,DT,O
,report,NN,O
,in,IN,O
,the,DT,O
,news,NN,O
,weekly,JJ,O
,Der,NNP,B-ORG
,Spiegel,NNP,I-ORG
,",",",",O
,which,WDT,O
,said,VBD,O
,Iranian,JJ,B-MISC
,secret,JJ,O
,police,NN,O
,burst,NN,O
,in,IN,O
,while,IN,O
,attache,NN,O
,Jens,NNP,B-PER
,Gust,NNP,I-PER
,was,VBD,O
,entertaining,VBG,O
,six,CD,O
,Iranian,JJ,B-MISC
,writers,NNS,O
,and,CC,O
,their,PRP$,O
,wives,NNS,O
,.,.,O
Sentence: 3173,Gust,NNP,B-PER
,was,VBD,O
,threatened,VBN,O
,with,IN,O
,violence,NN,O
,",",",",O
,then,RB,O
,locked,VBN,O
,into,IN,O
,a,DT,O
,room,NN,O
,to,TO,O
,be,VB,O
,interrogated,VBN,O
,on,IN,O
,suspicion,NN,O
,of,IN,O
,"""","""",O
,promoting,VBG,O
,activities,NNS,O
,hostile,JJ,O
,to,TO,O
,the,DT,O
,state,NN,O
,"""","""",O
,while,IN,O
,his,PRP$,O
,guests,NNS,O
,were,VBD,O
,taken,VBN,O
,away,RB,O
,",",",",O
,the,DT,O
,magazine,NN,O
,said,VBD,O
,.,.,O
Sentence: 3174,The,DT,O
,ministry,NN,O
,spokesman,NN,O
,said,VBD,O
,the,DT,O
,German,JJ,B-MISC
,embassy,NN,O
,immediately,RB,O
,made,VBD,O
,a,DT,O
,sharp,JJ,O
,protest,NN,O
,to,TO,O
,the,DT,O
,Tehran,NNP,B-LOC
,government,NN,O
,.,.,O
Sentence: 3175,The,DT,O
,Iranian,JJ,B-MISC
,ambassador,NN,O
,was,VBD,O
,also,RB,O
,summoned,VBN,O
,to,TO,O
,the,DT,O
,ministry,NN,O
,in,IN,O
,Bonn,NNP,B-LOC
,to,TO,O
,hear,VB,O
,a,DT,O
,sharp,JJ,O
,protest,NN,O
,and,CC,O
,"""","""",O
,disapproval,NN,O
,of,IN,O
,this,DT,O
,glaring,VBG,O
,breach,NN,O
,of,IN,O
,the,DT,O
,principles,NNS,O
,of,IN,O
,international,JJ,O
,law,NN,O
,"""","""",O
,",",",",O
,he,PRP,O
,added,VBD,O
,.,.,O
Sentence: 3176,Iran,NNP,B-LOC
,subsequently,RB,O
,said,VBD,O
,it,PRP,O
,regretted,VBD,O
,the,DT,O
,incident,NN,O
,",",",",O
,which,WDT,O
,it,PRP,O
,said,VBD,O
,had,VBD,O
,been,VBN,O
,the,DT,O
,result,NN,O
,of,IN,O
,a,DT,O
,misunderstanding,NN,O
,.,.,O
Sentence: 3177,All,PDT,O
,those,DT,O
,detained,VBN,O
,appeared,VBD,O
,to,TO,O
,have,VB,O
,been,VBN,O
,freed,VBN,O
,",",",",O
,the,DT,O
,spokesman,NN,O
,said,VBD,O
,.,.,O
Sentence: 3178,Relations,NNS,O
,between,IN,O
,the,DT,O
,two,CD,O
,countries,NNS,O
,are,VBP,O
,currently,RB,O
,under,IN,O
,strain,NN,O
,because,IN,O
,of,IN,O
,the,DT,O
,testimony,NN,O
,in,IN,O
,a,DT,O
,Berlin,NNP,B-LOC
,court,NN,O
,of,IN,O
,former,JJ,O
,Iranian,JJ,B-MISC
,president,NN,O
,Abolhassan,NNP,B-PER
,Banisadr,NNP,I-PER
,.,.,O
Sentence: 3179,Banisadr,NNP,B-PER
,",",",",O
,an,DT,O
,avowed,JJ,O
,opponent,NN,O
,of,IN,O
,the,DT,O
,Tehran,NNP,B-LOC
,government,NN,O
,who,WP,O
,now,RB,O
,lives,VBZ,O
,in,IN,O
,exile,NN,O
,",",",",O
,accused,VBD,O
,top,JJ,O
,Iranian,JJ,B-MISC
,leaders,NNS,O
,of,IN,O
,personally,RB,O
,ordering,VBG,O
,the,DT,O
,assassination,NN,O
,of,IN,O
,three,CD,O
,exiled,VBD,O
,Kurdish,JJ,B-MISC
,leaders,NNS,O
,in,IN,O
,a,DT,O
,Berlin,NNP,B-LOC
,restaurant,NN,O
,in,IN,O
,1992,CD,O
,.,.,O
Sentence: 3180,Iran,NNP,B-LOC
,has,VBZ,O
,asked,VBN,O
,Germany,NNP,B-LOC
,to,TO,O
,extradite,VB,O
,Banisadr,NNP,B-PER
,",",",",O
,who,WP,O
,is,VBZ,O
,due,JJ,O
,is,VBZ,O
,due,JJ,O
,back,RB,O
,in,IN,O
,Berlin,NNP,B-LOC
,next,IN,O
,Thursday,NNP,O
,to,TO,O
,continue,VB,O
,his,PRP$,O
,testimony,NN,O
,.,.,O
Sentence: 3181,Banisadr,NNP,B-PER
,",",",",O
,who,WP,O
,received,VBD,O
,political,JJ,O
,asylum,NN,O
,in,IN,O
,France,NNP,B-LOC
,after,IN,O
,fleeing,VBG,O
,there,RB,O
,in,IN,O
,1981,CD,O
,",",",",O
,told,VBD,O
,Der,NNP,B-ORG
,Spiegel,NNP,I-ORG
,he,PRP,O
,did,VBD,O
,not,RB,O
,plan,VB,O
,to,TO,O
,ask,VB,O
,for,IN,O
,a,DT,O
,guarantee,NN,O
,of,IN,O
,safe,JJ,O
,conduct,NN,O
,.,.,O
Sentence: 3182,If,IN,O
,Germany,NNP,B-LOC
,were,VBD,O
,to,TO,O
,extradite,VB,O
,him,PRP,O
,",",",",O
,he,PRP,O
,said,VBD,O
,",",",",O
,it,PRP,O
,would,MD,O
,"""","""",O
,lose,VB,O
,face,NN,O
,before,IN,O
,the,DT,O
,whole,JJ,O
,world,NN,O
,"""","""",O
,.,.,O
Sentence: 3183,German,JJ,B-MISC
,prosecutors,NNS,O
,have,VBP,O
,already,RB,O
,accused,VBN,O
,Iran,NNP,B-LOC
,'s,POS,O
,intelligence,NN,O
,minister,NN,O
,Ali,NNP,B-PER
,Fallahiyan,NNP,I-PER
,of,IN,O
,ordering,VBG,O
,the,DT,O
,killing,NN,O
,of,IN,O
,the,DT,O
,Kurdish,JJ,B-MISC
,leaders,NNS,O
,.,.,O
Sentence: 3184,Iran,NNP,B-LOC
,",",",",O
,which,WDT,O
,denies,VBZ,O
,the,DT,O
,allegations,NNS,O
,",",",",O
,urged,VBD,O
,German,JJ,B-MISC
,authorities,NNS,O
,to,TO,O
,disregard,VB,O
,Banisadr,NNP,B-PER
,'s,POS,O
,testimony,NN,O
,and,CC,O
,said,VBD,O
,it,PRP,O
,could,MD,O
,hurt,VB,O
,relations,NNS,O
,.,.,O
Sentence: 3185,Italy,NNP,B-LOC
,'s,POS,O
,Dini,NNP,B-PER
,meets,VBZ,O
,Burundi,NNP,B-LOC
,negotiator,NN,O
,Nyerere,NNS,B-PER
,.,.,O
Sentence: 3186,ROME,VB,B-LOC
,1996-08-31,NNP,O
Sentence: 3187,Italian,NNP,B-MISC
,Foreign,NNP,O
,Minister,NNP,O
,Lamberto,NNP,B-PER
,Dini,NNP,I-PER
,on,IN,O
,Saturday,NNP,O
,met,VBD,O
,former,JJ,O
,Tanzanian,JJ,B-MISC
,president,NN,O
,Julius,NNP,B-PER
,Nyerere,NNP,I-PER
,",",",",O
,the,DT,O
,international,JJ,O
,negotiator,NN,O
,for,IN,O
,Burundi,NNP,B-LOC
,",",",",O
,the,DT,O
,ministry,NN,O
,said,VBD,O
,.,.,O
Sentence: 3188,Nyerere,RB,B-PER
,arrived,VBD,O
,in,IN,O
,Rome,NNP,B-LOC
,this,DT,O
,week,NN,O
,on,IN,O
,a,DT,O
,private,JJ,O
,visit,NN,O
,and,CC,O
,held,VBN,O
,talks,NNS,O
,with,IN,O
,the,DT,O
,U.S.,NNP,B-LOC
,special,JJ,O
,envoy,NN,O
,to,TO,O
,Burundi,NNP,B-LOC
,",",",",O
,Howard,NNP,B-PER
,Wolpe,NNP,I-PER
,",",",",O
,and,CC,O
,the,DT,O
,Sant,NNP,B-ORG
,',POS,I-ORG
,Egidio,NNP,I-ORG
,Community,NNP,I-ORG
,",",",",O
,an,DT,O
,Italian,NNP,B-MISC
,Roman,NNP,B-MISC
,Catholic,NNP,I-MISC
,organisation,NN,O
,which,WDT,O
,has,VBZ,O
,been,VBN,O
,monitoring,VBG,O
,Burundi,NNP,B-LOC
,closely,RB,O
,.,.,O
Sentence: 3189,"""","""",O
,(,(,O
,Nyerere,NNP,B-PER
,),),O
,informed,VBD,O
,Minister,NNP,O
,Dini,NNP,B-PER
,of,IN,O
,the,DT,O
,latest,JJS,O
,developments,NNS,O
,in,IN,O
,the,DT,O
,(,(,O
,Great,NNP,B-LOC
,Lakes,NNP,I-LOC
,),),O
,region,NN,O
,",",",",O
,with,IN,O
,particular,JJ,O
,respect,NN,O
,to,TO,O
,Burundi,NNP,B-LOC
,following,VBG,O
,the,DT,O
,military,JJ,O
,coup,NN,O
,d'etat,FW,O
,on,IN,O
,July,NNP,O
,25,CD,O
,",",",",O
,"""","""",O
,the,DT,O
,ministry,NN,O
,said,VBD,O
,in,IN,O
,a,DT,O
,statement,NN,O
,.,.,O
Sentence: 3190,It,PRP,O
,gave,VBD,O
,no,DT,O
,details,NNS,O
,of,IN,O
,their,PRP$,O
,talks,NNS,O
,.,.,O
Sentence: 3191,Nyerere,NNP,B-PER
,was,VBD,O
,due,JJ,O
,to,TO,O
,be,VB,O
,presented,VBN,O
,with,IN,O
,an,DT,O
,"""","""",O
,Artisans,NNPS,B-MISC
,for,IN,I-MISC
,Peace,NNP,I-MISC
,"""","""",O
,prize,NN,O
,by,IN,O
,the,DT,O
,Lay,NNP,B-ORG
,Volunteers,NNP,I-ORG
,',POS,I-ORG
,International,NNP,I-ORG
,Organisation,NNP,I-ORG
,on,IN,O
,Sunday,NNP,O
,.,.,O
Sentence: 3192,He,PRP,O
,leaves,VBZ,O
,Rome,NNP,B-LOC
,on,IN,O
,Monday,NNP,O
,.,.,O
Sentence: 3193,The,DT,O
,U.N.,NNP,B-ORG
,Security,NNP,I-ORG
,Council,NNP,I-ORG
,on,IN,O
,Friday,NNP,O
,condemned,VBD,O
,the,DT,O
,coup,NN,O
,by,IN,O
,retired,VBN,O
,Tutsi,JJ,B-MISC
,major,JJ,O
,Pierre,NNP,B-PER
,Buyoya,NNP,I-PER
,and,CC,O
,for,IN,O
,the,DT,O
,first,JJ,O
,time,NN,O
,said,VBD,O
,in,IN,O
,a,DT,O
,resolution,NN,O
,it,PRP,O
,intended,VBD,O
,to,TO,O
,pressure,NN,O
,Buyoya,NNP,B-PER
,into,IN,O
,unconditional,JJ,O
,negotiations,NNS,O
,with,IN,O
,all,DT,O
,parties,NNS,O
,and,CC,O
,factions,NNS,O
,"""","""",O
,without,IN,O
,exception,NN,O
,"""","""",O
,.,.,O
Sentence: 3194,Buyoya,NNP,B-PER
,on,IN,O
,Saturday,NNP,O
,dismissed,VBD,O
,its,PRP$,O
,threat,NN,O
,of,IN,O
,an,DT,O
,arms,NNS,O
,embargo,NN,O
,against,IN,O
,Burundi,NNP,B-LOC
,and,CC,O
,flatly,RB,O
,ruled,VBD,O
,out,RP,O
,talks,NNS,O
,with,IN,O
,Hutu,NNP,B-MISC
,rebels,NNS,O
,.,.,O
Sentence: 3195,Some,DT,O
,"150,000",CD,O
,people,NNS,O
,--,:,O
,mostly,RB,O
,civilians,NNS,O
,--,:,O
,have,VBP,O
,died,VBN,O
,in,IN,O
,Burundi,NNP,B-LOC
,since,IN,O
,1993,CD,O
,when,WRB,O
,the,DT,O
,country,NN,O
,'s,POS,O
,first,JJ,O
,democratically,RB,O
,elected,VBN,O
,Hutu,NNP,B-MISC
,president,NN,O
,was,VBD,O
,killed,VBN,O
,in,IN,O
,an,DT,O
,attempted,JJ,O
,army,NN,O
,coup,NN,O
,.,.,O
Sentence: 3196,Nato,NNP,O
,declines,VBZ,O
,comment,NN,O
,on,IN,O
,fighting,VBG,O
,in,IN,O
,Iraq,NNP,B-LOC
,.,.,O
Sentence: 3197,BRUSSELS,NNP,B-LOC
,1996-08-31,NNP,O
Sentence: 3198,The,DT,O
,North,NNP,B-ORG
,Atlantic,NNP,I-ORG
,Treaty,NNP,I-ORG
,Organisation,NNP,I-ORG
,'s,POS,O
,spokesman,NN,O
,on,IN,O
,Saturday,NNP,O
,declined,VBD,O
,all,DT,O
,comment,NN,O
,on,IN,O
,reports,NNS,O
,of,IN,O
,armed,JJ,O
,conflict,NN,O
,in,IN,O
,northern,JJ,O
,Iraq,NNP,B-LOC
,.,.,O
Sentence: 3199,But,CC,O
,a,DT,O
,NATO,NNP,B-ORG
,official,NN,O
,told,VBD,O
,Reuters,NNP,B-ORG
,:,:,O
,"""","""",O
,We,PRP,O
,are,VBP,O
,watching,VBG,O
,the,DT,O
,situation,NN,O
,closely,RB,O
,.,.,O
,"""","""",O
Sentence: 3200,Earlier,RBR,O
,on,IN,O
,Saturday,NNP,O
,",",",",O
,an,DT,O
,Iraqi,JJ,B-MISC
,Kurd,NNP,I-MISC
,leader,NN,O
,said,VBD,O
,both,DT,O
,Iraqi,JJ,B-MISC
,troops,NNS,O
,and,CC,O
,Kurdistan,NNP,B-ORG
,Democratic,NNP,I-ORG
,Party,NNP,I-ORG
,(,(,O
,KDP,NNP,B-ORG
,),),O
,forces,VBZ,O
,were,VBD,O
,attacking,VBG,O
,the,DT,O
,city,NN,O
,of,IN,O
,Arbil,NNP,B-LOC
,in,IN,O
,northern,JJ,O
,Iraq,NNP,B-LOC
,.,.,O
Sentence: 3201,More,RBR,O
,automatic,JJ,O
,weapons,NNS,O
,stolen,VBN,O
,in,IN,O
,Belgium,NNP,B-LOC
,.,.,O
Sentence: 3202,BRUSSELS,NNP,B-LOC
,1996-08-31,NNP,O
Sentence: 3203,More,JJR,O
,than,IN,O
,10,CD,O
,weapons,NNS,O
,",",",",O
,including,VBG,O
,automatic,JJ,O
,Kalashnikov,NNP,B-MISC
,rifles,NNS,O
,",",",",O
,were,VBD,O
,stolen,VBN,O
,from,IN,O
,an,DT,O
,arms,NNS,O
,store,NN,O
,in,IN,O
,Belgium,NNP,B-LOC
,",",",",O
,police,NNS,O
,said,VBD,O
,on,IN,O
,Saturday,NNP,O
,.,.,O
Sentence: 3204,A,DT,O
,policeman,NN,O
,in,IN,O
,the,DT,O
,southern,JJ,O
,Belgian,JJ,B-MISC
,town,NN,O
,of,IN,O
,Chatelet,NNP,B-LOC
,told,VBD,O
,Reuters,NNP,B-ORG
,that,IN,O
,thieves,NNS,O
,used,VBD,O
,a,DT,O
,car,NN,O
,to,TO,O
,ram,VB,O
,the,DT,O
,window,NN,O
,of,IN,O
,an,DT,O
,arms,NNS,O
,store,NN,O
,in,IN,O
,neighbouring,VBG,O
,Chatelineaux,NNP,B-LOC
,last,JJ,O
,night,NN,O
,.,.,O
Sentence: 3205,It,PRP,O
,was,VBD,O
,the,DT,O
,second,JJ,O
,arms,NNS,O
